Model,FPR,TPR,AUC
SGD Classifier,0.37853949329359166,0.8520194896229616,0.8255380083364394
SGD Classifier,0.37867824409068984,0.8522703047721966,0.8255380083364394
SGD Classifier,0.37953303527074017,0.8525102855737324,0.8255380083364394
SGD Classifier,0.37964302942595274,0.8527611007229674,0.8255380083364394
SGD Classifier,0.38002980625931443,0.8530010815245034,0.8255380083364394
SGD Classifier,0.3818984547461369,0.8534884109592012,0.8255380083364394
SGD Classifier,0.3820168902136115,0.853728391760737,0.8255380083364394
SGD Classifier,0.3825136612021858,0.8542083533638088,0.8255380083364394
SGD Classifier,0.38350720317933434,0.8544483341653447,0.8255380083364394
SGD Classifier,0.3839845634346358,0.8546991493145798,0.8255380083364394
SGD Classifier,0.38648782911077995,0.8549391301161156,0.8255380083364394
SGD Classifier,0.3866813833701251,0.8554264595508134,0.8255380083364394
SGD Classifier,0.3868789194404245,0.8556772747000485,0.8255380083364394
SGD Classifier,0.38736131210805597,0.8559280898492836,0.8255380083364394
SGD Classifier,0.3878437047756874,0.8564297201477536,0.8255380083364394
SGD Classifier,0.3879781420765027,0.8566697009492894,0.8255380083364394
SGD Classifier,0.3888084901109503,0.8569205160985244,0.8255380083364394
SGD Classifier,0.38929088277858176,0.8576729615462294,0.8255380083364394
SGD Classifier,0.39072847682119205,0.8581602909809273,0.8255380083364394
SGD Classifier,0.3907380607814761,0.8584111061301622,0.8255380083364394
SGD Classifier,0.39266763145200195,0.8599159970255723,0.8255380083364394
SGD Classifier,0.39344262295081966,0.8608759202317158,0.8255380083364394
SGD Classifier,0.39363241678726485,0.861126735380951,0.8255380083364394
SGD Classifier,0.3949329359165425,0.8616066969840227,0.8255380083364394
SGD Classifier,0.39652677279305354,0.8618575121332577,0.8255380083364394
SGD Classifier,0.397009165460685,0.8621083272824928,0.8255380083364394
SGD Classifier,0.3973509933774834,0.8625956567171906,0.8255380083364394
SGD Classifier,0.3989387361312108,0.8628464718664256,0.8255380083364394
SGD Classifier,0.39940387481371087,0.8630864526679614,0.8255380083364394
SGD Classifier,0.39990352146647373,0.8638388981156665,0.8255380083364394
SGD Classifier,0.40086830680173663,0.8640897132649016,0.8255380083364394
SGD Classifier,0.4018330921369995,0.8645913435633715,0.8255380083364394
SGD Classifier,0.40238450074515647,0.8650713051664433,0.8255380083364394
SGD Classifier,0.4027978774722624,0.8655729354649133,0.8255380083364394
SGD Classifier,0.4036055923473142,0.8660602648996112,0.8255380083364394
SGD Classifier,0.4037626628075253,0.8670635254965514,0.8255380083364394
SGD Classifier,0.40424505547515677,0.8673143406457863,0.8255380083364394
SGD Classifier,0.40437158469945356,0.8675543214473221,0.8255380083364394
SGD Classifier,0.4047093451066961,0.86804165088202,0.8255380083364394
SGD Classifier,0.4048683556880278,0.8682816316835558,0.8255380083364394
SGD Classifier,0.40536512667660207,0.8685216124850917,0.8255380083364394
SGD Classifier,0.4071394114809455,0.8687724276343268,0.8255380083364394
SGD Classifier,0.4078489816194734,0.8690124084358626,0.8255380083364394
SGD Classifier,0.4083457526080477,0.8692523892373986,0.8255380083364394
SGD Classifier,0.40858658948383986,0.8695032043866334,0.8255380083364394
SGD Classifier,0.40933929458519625,0.8697431851881694,0.8255380083364394
SGD Classifier,0.4102281089036056,0.8702305146228673,0.8255380083364394
SGD Classifier,0.4109985528219971,0.8704813297721022,0.8255380083364394
SGD Classifier,0.41148094548962855,0.8707321449213373,0.8255380083364394
SGD Classifier,0.41182314952806753,0.8712121065244091,0.8255380083364394
SGD Classifier,0.41231992051664185,0.8714520873259449,0.8255380083364394
SGD Classifier,0.41280353200883,0.8719394167606428,0.8255380083364394
SGD Classifier,0.4129281234925229,0.8721902319098778,0.8255380083364394
SGD Classifier,0.41353936718175127,0.8726775613445756,0.8255380083364394
SGD Classifier,0.4138102334823646,0.8729175421461114,0.8255380083364394
SGD Classifier,0.41389290882778584,0.8731683572953465,0.8255380083364394
SGD Classifier,0.4143070044709389,0.8734083380968825,0.8255380083364394
SGD Classifier,0.4153400868306802,0.8736591532461174,0.8255380083364394
SGD Classifier,0.41629408842523596,0.8738991340476532,0.8255380083364394
SGD Classifier,0.4167908594138102,0.8741391148491892,0.8255380083364394
SGD Classifier,0.41775205016883743,0.8743899299984242,0.8255380083364394
SGD Classifier,0.41828117237953305,0.8751098724030317,0.8255380083364394
SGD Classifier,0.41832229580573954,0.8755972018377296,0.8255380083364394
SGD Classifier,0.4187779433681073,0.8760771634408014,0.8255380083364394
SGD Classifier,0.4190581309786608,0.8765644928754992,0.8255380083364394
SGD Classifier,0.4191992281717318,0.8768153080247343,0.8255380083364394
SGD Classifier,0.41927471435668157,0.87705528882627,0.8255380083364394
SGD Classifier,0.4196816208393632,0.8778077342739752,0.8255380083364394
SGD Classifier,0.4197714853452558,0.8780477150755112,0.8255380083364394
SGD Classifier,0.4202682563338301,0.8782876958770469,0.8255380083364394
SGD Classifier,0.4217585692995529,0.8785276766785829,0.8255380083364394
SGD Classifier,0.42257597684515197,0.8790293069770528,0.8255380083364394
SGD Classifier,0.4230583695127834,0.8792801221262878,0.8255380083364394
SGD Classifier,0.42424242424242425,0.8795201029278236,0.8255380083364394
SGD Classifier,0.42450554751567776,0.8797709180770589,0.8255380083364394
SGD Classifier,0.425732737208147,0.8807308412832023,0.8255380083364394
SGD Classifier,0.4262295081967213,0.8809708220847382,0.8255380083364394
SGD Classifier,0.42643511818620355,0.8817232675324432,0.8255380083364394
SGD Classifier,0.42678440029433407,0.8822105969671411,0.8255380083364394
SGD Classifier,0.426917510853835,0.882712227265611,0.8255380083364394
SGD Classifier,0.42739990352146645,0.882963042414846,0.8255380083364394
SGD Classifier,0.42821659215101837,0.883203023216382,0.8255380083364394
SGD Classifier,0.42871336313959263,0.8841629464225255,0.8255380083364394
SGD Classifier,0.42884708152436085,0.8844137615717605,0.8255380083364394
SGD Classifier,0.4297069051167412,0.8846537423732963,0.8255380083364394
SGD Classifier,0.4302942595272552,0.8851553726717665,0.8255380083364394
SGD Classifier,0.43077665219488664,0.8856570029702363,0.8255380083364394
SGD Classifier,0.431197218082464,0.8861369645733083,0.8255380083364394
SGD Classifier,0.432223830197781,0.8863877797225431,0.8255380083364394
SGD Classifier,0.4326875310481868,0.8866277605240791,0.8255380083364394
SGD Classifier,0.43270622286541244,0.8871293908225492,0.8255380083364394
SGD Classifier,0.43318430203676106,0.8873693716240849,0.8255380083364394
SGD Classifier,0.4331886155330439,0.88762018677332,0.8255380083364394
SGD Classifier,0.43367100820067533,0.887871001922555,0.8255380083364394
SGD Classifier,0.4336810730253353,0.8881109827240908,0.8255380083364394
SGD Classifier,0.4341534008683068,0.888863428171796,0.8255380083364394
SGD Classifier,0.4351181862035697,0.889114243321031,0.8255380083364394
SGD Classifier,0.4356005788712012,0.889365058470266,0.8255380083364394
SGD Classifier,0.4356681569796324,0.8896050392718018,0.8255380083364394
SGD Classifier,0.4366616989567809,0.8898450200733378,0.8255380083364394
SGD Classifier,0.43914555389965226,0.8903249816764095,0.8255380083364394
SGD Classifier,0.43945972021225277,0.8905757968256444,0.8255380083364394
SGD Classifier,0.4401390958768008,0.8908157776271803,0.8255380083364394
SGD Classifier,0.44063586686537504,0.8912957392302521,0.8255380083364394
SGD Classifier,0.44138929088277856,0.8915465543794872,0.8255380083364394
SGD Classifier,0.4416294088425236,0.8917865351810231,0.8255380083364394
SGD Classifier,0.44235407621804146,0.892037350330258,0.8255380083364394
SGD Classifier,0.44361649279682064,0.892277331131794,0.8255380083364394
SGD Classifier,0.44476603955619876,0.8930297765794989,0.8255380083364394
SGD Classifier,0.4452484322238302,0.893280591728734,0.8255380083364394
SGD Classifier,0.44573082489146165,0.893531406877969,0.8255380083364394
SGD Classifier,0.44669561022672455,0.8937822220272039,0.8255380083364394
SGD Classifier,0.44709388971684055,0.8942621836302758,0.8255380083364394
SGD Classifier,0.447178002894356,0.8945129987795107,0.8255380083364394
SGD Classifier,0.4475906607054148,0.8949929603825825,0.8255380083364394
SGD Classifier,0.45156482861400893,0.8954729219856542,0.8255380083364394
SGD Classifier,0.452484322238302,0.8957237371348894,0.8255380083364394
SGD Classifier,0.453551912568306,0.8959637179364252,0.8255380083364394
SGD Classifier,0.4540486835568803,0.896203698737961,0.8255380083364394
SGD Classifier,0.4550422255340288,0.8966836603410329,0.8255380083364394
SGD Classifier,0.4565325384997516,0.8971636219441046,0.8255380083364394
SGD Classifier,0.456825856246985,0.8974144370933396,0.8255380083364394
SGD Classifier,0.45779064158224797,0.8976652522425747,0.8255380083364394
SGD Classifier,0.45875542691751087,0.8979160673918095,0.8255380083364394
SGD Classifier,0.46050670640834573,0.8986360097964171,0.8255380083364394
SGD Classifier,0.4611673902556681,0.8988868249456523,0.8255380083364394
SGD Classifier,0.4624937903626428,0.899366786548724,0.8255380083364394
SGD Classifier,0.46261456825856245,0.899617601697959,0.8255380083364394
SGD Classifier,0.4629905613512171,0.8998575824994948,0.8255380083364394
SGD Classifier,0.46348733233979134,0.9003375441025666,0.8255380083364394
SGD Classifier,0.46398410332836565,0.9005775249041025,0.8255380083364394
SGD Classifier,0.46406174626145685,0.9008283400533376,0.8255380083364394
SGD Classifier,0.4644808743169399,0.9010683208548734,0.8255380083364394
SGD Classifier,0.4654744162940884,0.9015482824579452,0.8255380083364394
SGD Classifier,0.4655089242643512,0.9020499127564152,0.8255380083364394
SGD Classifier,0.467438494934877,0.9023007279056502,0.8255380083364394
SGD Classifier,0.46792088760250844,0.9025515430548853,0.8255380083364394
SGD Classifier,0.46795827123695977,0.902791523856421,0.8255380083364394
SGD Classifier,0.46944858420268254,0.903031504657957,0.8255380083364394
SGD Classifier,0.46994535519125685,0.9032714854594929,0.8255380083364394
SGD Classifier,0.4704421261798311,0.9044713894671722,0.8255380083364394
SGD Classifier,0.47093889716840537,0.9047113702687081,0.8255380083364394
SGD Classifier,0.472744814278823,0.9049621854179432,0.8255380083364394
SGD Classifier,0.47292598112270245,0.905202166219479,0.8255380083364394
SGD Classifier,0.4732272069464544,0.9059546116671839,0.8255380083364394
SGD Classifier,0.4734227521112767,0.9061945924687199,0.8255380083364394
SGD Classifier,0.4741919922817173,0.9066962227671899,0.8255380083364394
SGD Classifier,0.4744162940884252,0.9071761843702616,0.8255380083364394
SGD Classifier,0.47467438494934877,0.9074269995194967,0.8255380083364394
SGD Classifier,0.4751567776169802,0.9079286298179667,0.8255380083364394
SGD Classifier,0.47540983606557374,0.9081686106195025,0.8255380083364394
SGD Classifier,0.47590660705414806,0.9084085914210385,0.8255380083364394
SGD Classifier,0.4761215629522431,0.9091610368687434,0.8255380083364394
SGD Classifier,0.47690014903129657,0.9101209600748871,0.8255380083364394
SGD Classifier,0.47739692001987083,0.9103609408764228,0.8255380083364394
SGD Classifier,0.4778936910084451,0.9106009216779588,0.8255380083364394
SGD Classifier,0.48037754595131643,0.9110808832810305,0.8255380083364394
SGD Classifier,0.4804630969609262,0.9113316984302656,0.8255380083364394
SGD Classifier,0.4808743169398907,0.9118116600333374,0.8255380083364394
SGD Classifier,0.48094548962855765,0.9120624751825722,0.8255380083364394
SGD Classifier,0.48186785891703926,0.9123024559841082,0.8255380083364394
SGD Classifier,0.4838549428713363,0.9127824175871799,0.8255380083364394
SGD Classifier,0.48484848484848486,0.9130223983887157,0.8255380083364394
SGD Classifier,0.4853452558370591,0.9132623791902517,0.8255380083364394
SGD Classifier,0.4858420268256334,0.9135023599917874,0.8255380083364394
SGD Classifier,0.4867342016401351,0.9140039902902576,0.8255380083364394
SGD Classifier,0.48721659430776654,0.9142548054394926,0.8255380083364394
SGD Classifier,0.4873323397913562,0.9144947862410285,0.8255380083364394
SGD Classifier,0.4903129657228018,0.9147347670425644,0.8255380083364394
SGD Classifier,0.49300530631934397,0.9152363973410345,0.8255380083364394
SGD Classifier,0.4944524843222383,0.9154872124902694,0.8255380083364394
SGD Classifier,0.49493487698986977,0.9157380276395045,0.8255380083364394
SGD Classifier,0.4954172696575012,0.9159888427887394,0.8255380083364394
SGD Classifier,0.49589966232513266,0.9162396579379745,0.8255380083364394
SGD Classifier,0.496274217585693,0.9164796387395103,0.8255380083364394
SGD Classifier,0.4963820549927641,0.9167304538887454,0.8255380083364394
SGD Classifier,0.4983116256632899,0.9172320841872154,0.8255380083364394
SGD Classifier,0.4992764109985528,0.9174828993364503,0.8255380083364394
SGD Classifier,0.49975161450571287,0.9177228801379863,0.8255380083364394
SGD Classifier,0.49975880366618425,0.9182245104364563,0.8255380083364394
SGD Classifier,0.5021707670043415,0.9184753255856913,0.8255380083364394
SGD Classifier,0.5041003376748674,0.9189769558841614,0.8255380083364394
SGD Classifier,0.5045827303424988,0.9194785861826315,0.8255380083364394
SGD Classifier,0.5055475156777617,0.9202310316303364,0.8255380083364394
SGD Classifier,0.5060299083453932,0.9209834770780415,0.8255380083364394
SGD Classifier,0.5065123010130246,0.9212342922272764,0.8255380083364394
SGD Classifier,0.5069946936806561,0.9214851073765115,0.8255380083364394
SGD Classifier,0.5098890496864448,0.9217359225257464,0.8255380083364394
SGD Classifier,0.5103714423540762,0.9219867376749815,0.8255380083364394
SGD Classifier,0.5108538350217077,0.9229899982719215,0.8255380083364394
SGD Classifier,0.511177347242921,0.9232299790734574,0.8255380083364394
SGD Classifier,0.5123010130246021,0.9234807942226925,0.8255380083364394
SGD Classifier,0.5131644311972181,0.9237207750242282,0.8255380083364394
SGD Classifier,0.513265798359865,0.9242224053226984,0.8255380083364394
SGD Classifier,0.5137481910274964,0.9252256659196384,0.8255380083364394
SGD Classifier,0.5142305836951279,0.9254764810688734,0.8255380083364394
SGD Classifier,0.5146547441629409,0.9261964234734811,0.8255380083364394
SGD Classifier,0.5151953690303908,0.9264472386227162,0.8255380083364394
SGD Classifier,0.5156482861400894,0.9266872194242519,0.8255380083364394
SGD Classifier,0.5156777616980222,0.9269380345734869,0.8255380083364394
SGD Classifier,0.5161601543656537,0.9276904800211919,0.8255380083364394
SGD Classifier,0.5166418281172379,0.9281704416242637,0.8255380083364394
SGD Classifier,0.516642547033285,0.9284212567734987,0.8255380083364394
SGD Classifier,0.5201192250372578,0.9286612375750346,0.8255380083364394
SGD Classifier,0.5206159960258321,0.9289012183765705,0.8255380083364394
SGD Classifier,0.5211127670144063,0.9291411991781064,0.8255380083364394
SGD Classifier,0.5214664737095996,0.9293920143273414,0.8255380083364394
SGD Classifier,0.5226030799801291,0.9303519375334849,0.8255380083364394
SGD Classifier,0.5229136517124939,0.93060275268272,0.8255380083364394
SGD Classifier,0.5248432223830197,0.930853567831955,0.8255380083364394
SGD Classifier,0.5250869349230005,0.9310935486334908,0.8255380083364394
SGD Classifier,0.5255837059115748,0.9315735102365625,0.8255380083364394
SGD Classifier,0.5258080077182827,0.9318243253857976,0.8255380083364394
SGD Classifier,0.526080476900149,0.9320643061873334,0.8255380083364394
SGD Classifier,0.5265772478887233,0.9323042869888694,0.8255380083364394
SGD Classifier,0.527255185721177,0.9328059172873394,0.8255380083364394
SGD Classifier,0.5275707898658718,0.9332858788904111,0.8255380083364394
SGD Classifier,0.5280675608544461,0.9340058212950187,0.8255380083364394
SGD Classifier,0.5285643318430203,0.9344857828980905,0.8255380083364394
SGD Classifier,0.5287023637240714,0.9347365980473255,0.8255380083364394
SGD Classifier,0.5290611028315947,0.9349765788488614,0.8255380083364394
SGD Classifier,0.5301495417269657,0.9354782091473314,0.8255380083364394
SGD Classifier,0.5305514157973175,0.9357181899488672,0.8255380083364394
SGD Classifier,0.5320791123974915,0.9359690050981024,0.8255380083364394
SGD Classifier,0.5325384997516145,0.9362089858996382,0.8255380083364394
SGD Classifier,0.533532041728763,0.9364489667011741,0.8255380083364394
SGD Classifier,0.5340288127173373,0.9366889475027099,0.8255380083364394
SGD Classifier,0.5350223546944859,0.9371689091057817,0.8255380083364394
SGD Classifier,0.5355191256830601,0.9374088899073176,0.8255380083364394
SGD Classifier,0.5364206464061746,0.9376597050565526,0.8255380083364394
SGD Classifier,0.5365126676602087,0.9381396666596243,0.8255380083364394
SGD Classifier,0.5373854317414375,0.9383904818088594,0.8255380083364394
SGD Classifier,0.5383502170767004,0.9386412969580943,0.8255380083364394
SGD Classifier,0.5384997516145057,0.9388812777596302,0.8255380083364394
SGD Classifier,0.5388326097443319,0.9391320929088653,0.8255380083364394
SGD Classifier,0.5393150024119633,0.9393829080581003,0.8255380083364394
SGD Classifier,0.5429706905116741,0.9401028504627078,0.8255380083364394
SGD Classifier,0.543174143753015,0.9403536656119429,0.8255380083364394
SGD Classifier,0.5444610034773969,0.9405936464134789,0.8255380083364394
SGD Classifier,0.5454545454545454,0.9408336272150146,0.8255380083364394
SGD Classifier,0.5455861070911722,0.9410844423642496,0.8255380083364394
SGD Classifier,0.5459513164431197,0.9413244231657855,0.8255380083364394
SGD Classifier,0.5474416294088426,0.9415644039673214,0.8255380083364394
SGD Classifier,0.5475156777616981,0.9418152191165565,0.8255380083364394
SGD Classifier,0.5479980704293295,0.9420660342657915,0.8255380083364394
SGD Classifier,0.5494287133631396,0.9423060150673274,0.8255380083364394
SGD Classifier,0.5499276410998553,0.9433092756642675,0.8255380083364394
SGD Classifier,0.5513748191027497,0.9435600908135023,0.8255380083364394
SGD Classifier,0.5524093392945852,0.9440400524165741,0.8255380083364394
SGD Classifier,0.5537867824409068,0.9442908675658092,0.8255380083364394
SGD Classifier,0.5552339604438012,0.9447924978642792,0.8255380083364394
SGD Classifier,0.557163531114327,0.9455449433119841,0.8255380083364394
SGD Classifier,0.5581283164495899,0.9465482039089242,0.8255380083364394
SGD Classifier,0.5586107091172214,0.9470498342073942,0.8255380083364394
SGD Classifier,0.5600578871201157,0.9473006493566293,0.8255380083364394
SGD Classifier,0.5610226724553786,0.9475514645058644,0.8255380083364394
SGD Classifier,0.5628415300546448,0.9477914453074003,0.8255380083364394
SGD Classifier,0.5648818137964303,0.9480422604566353,0.8255380083364394
SGD Classifier,0.5673124689518132,0.9482822412581712,0.8255380083364394
SGD Classifier,0.5682585624698504,0.9485330564074061,0.8255380083364394
SGD Classifier,0.5701881331403763,0.9497871321535811,0.8255380083364394
SGD Classifier,0.5716353111432706,0.9505395776012863,0.8255380083364394
SGD Classifier,0.573082489146165,0.9507903927505211,0.8255380083364394
SGD Classifier,0.5732737208147044,0.9510303735520571,0.8255380083364394
SGD Classifier,0.5735648818137964,0.9512811887012922,0.8255380083364394
SGD Classifier,0.5745296671490593,0.9515320038505272,0.8255380083364394
SGD Classifier,0.5750120598166908,0.9517828189997622,0.8255380083364394
SGD Classifier,0.5754944524843222,0.9520336341489971,0.8255380083364394
SGD Classifier,0.5759768451519537,0.9532877098951723,0.8255380083364394
SGD Classifier,0.5762543467461501,0.9535276906967082,0.8255380083364394
SGD Classifier,0.5769416304872166,0.9540293209951782,0.8255380083364394
SGD Classifier,0.5774240231548481,0.9542801361444132,0.8255380083364394
SGD Classifier,0.5782414307004471,0.9547600977474849,0.8255380083364394
SGD Classifier,0.5787382016890213,0.9552400593505567,0.8255380083364394
SGD Classifier,0.5793535938253739,0.9554908744997918,0.8255380083364394
SGD Classifier,0.5798359864930053,0.9557416896490268,0.8255380083364394
SGD Classifier,0.5802285146547441,0.9569415936567061,0.8255380083364394
SGD Classifier,0.5807252856433184,0.9574215552597778,0.8255380083364394
SGD Classifier,0.5812220566318927,0.9576615360613138,0.8255380083364394
SGD Classifier,0.5827123695976155,0.9581414976643855,0.8255380083364394
SGD Classifier,0.5832091405861898,0.9588614400689931,0.8255380083364394
SGD Classifier,0.583705911574764,0.9591014208705291,0.8255380083364394
SGD Classifier,0.5841775205016884,0.959352236019764,0.8255380083364394
SGD Classifier,0.5842026825633383,0.9595922168212999,0.8255380083364394
SGD Classifier,0.5846994535519126,0.9600721784243716,0.8255380083364394
SGD Classifier,0.5851423058369513,0.9603229935736066,0.8255380083364394
SGD Classifier,0.5866865375062096,0.9605629743751426,0.8255380083364394
SGD Classifier,0.587183308494784,0.9608029551766784,0.8255380083364394
SGD Classifier,0.5876800794833582,0.9615228975812861,0.8255380083364394
SGD Classifier,0.58803666184274,0.9617737127305211,0.8255380083364394
SGD Classifier,0.589170392449081,0.9627336359366646,0.8255380083364394
SGD Classifier,0.5896671634376552,0.9629736167382005,0.8255380083364394
SGD Classifier,0.5901639344262295,0.9636935591428081,0.8255380083364394
SGD Classifier,0.5904486251808972,0.9639443742920432,0.8255380083364394
SGD Classifier,0.5909310178485288,0.964195189441278,0.8255380083364394
SGD Classifier,0.5976154992548435,0.964435170242814,0.8255380083364394
SGD Classifier,0.5991058122205664,0.9651551126474217,0.8255380083364394
SGD Classifier,0.6000964785335263,0.9654059277966566,0.8255380083364394
SGD Classifier,0.6000993541977149,0.9656459085981925,0.8255380083364394
SGD Classifier,0.6015436565364206,0.9658967237474275,0.8255380083364394
SGD Classifier,0.6015896671634376,0.9661367045489634,0.8255380083364394
SGD Classifier,0.6020260492040521,0.9666383348474333,0.8255380083364394
SGD Classifier,0.6025084418716835,0.9671399651459035,0.8255380083364394
SGD Classifier,0.602990834539315,0.9673907802951384,0.8255380083364394
SGD Classifier,0.604073522106309,0.9676307610966743,0.8255380083364394
SGD Classifier,0.6049204052098408,0.9678815762459093,0.8255380083364394
SGD Classifier,0.6055638350720318,0.9681215570474452,0.8255380083364394
SGD Classifier,0.6063675832127352,0.9683723721966803,0.8255380083364394
SGD Classifier,0.6065573770491803,0.968852333799752,0.8255380083364394
SGD Classifier,0.6068499758803666,0.969103148948987,0.8255380083364394
SGD Classifier,0.6097443318861553,0.9696047792474571,0.8255380083364394
SGD Classifier,0.6126386878919441,0.9698555943966921,0.8255380083364394
SGD Classifier,0.613603473227207,0.970106409545927,0.8255380083364394
SGD Classifier,0.6169802219006271,0.9706080398443971,0.8255380083364394
SGD Classifier,0.6174863387978142,0.9710880014474688,0.8255380083364394
SGD Classifier,0.6184798807749627,0.9713279822490047,0.8255380083364394
SGD Classifier,0.6193921852387844,0.9720804276967098,0.8255380083364394
SGD Classifier,0.6203569705740473,0.9728328731444149,0.8255380083364394
SGD Classifier,0.6213217559093102,0.9730836882936499,0.8255380083364394
SGD Classifier,0.6214605067064084,0.9733236690951856,0.8255380083364394
SGD Classifier,0.6219572776949827,0.9735636498967216,0.8255380083364394
SGD Classifier,0.6224540486835569,0.9740436114997933,0.8255380083364394
SGD Classifier,0.6229508196721312,0.9742835923013292,0.8255380083364394
SGD Classifier,0.6239443616492797,0.974763553904401,0.8255380083364394
SGD Classifier,0.6246985045827304,0.975014369053636,0.8255380083364394
SGD Classifier,0.6300048239266763,0.9770208902475161,0.8255380083364394
SGD Classifier,0.6304872165943077,0.9772717053967511,0.8255380083364394
SGD Classifier,0.6309696092619392,0.9775225205459862,0.8255380083364394
SGD Classifier,0.6314520019295706,0.9777733356952211,0.8255380083364394
SGD Classifier,0.6343463579353594,0.9780241508444562,0.8255380083364394
SGD Classifier,0.6353111432706223,0.9787765962921613,0.8255380083364394
SGD Classifier,0.6377231066087795,0.9790274114413963,0.8255380083364394
SGD Classifier,0.6391702846116739,0.9792782265906314,0.8255380083364394
SGD Classifier,0.6398410332836563,0.9795182073921671,0.8255380083364394
SGD Classifier,0.6410998552821997,0.9800198376906372,0.8255380083364394
SGD Classifier,0.6430294259527255,0.980270652839872,0.8255380083364394
SGD Classifier,0.6444766039556199,0.9807722831383421,0.8255380083364394
SGD Classifier,0.6453055141579732,0.9810122639398781,0.8255380083364394
SGD Classifier,0.6454413892908828,0.981513894238348,0.8255380083364394
SGD Classifier,0.6459237819585142,0.9817647093875831,0.8255380083364394
SGD Classifier,0.6464061746261457,0.9822663396860531,0.8255380083364394
SGD Classifier,0.6502653159671973,0.9825171548352881,0.8255380083364394
SGD Classifier,0.6507699950322902,0.982757135636824,0.8255380083364394
SGD Classifier,0.6536420646406175,0.983007950786059,0.8255380083364394
SGD Classifier,0.6537506209637357,0.9832479315875949,0.8255380083364394
SGD Classifier,0.6541244573082489,0.98349874673683,0.8255380083364394
SGD Classifier,0.6547441629408842,0.9837387275383658,0.8255380083364394
SGD Classifier,0.6557377049180327,0.9839787083399015,0.8255380083364394
SGD Classifier,0.6565364206464062,0.9847311537876067,0.8255380083364394
SGD Classifier,0.6579835986493006,0.9849819689368416,0.8255380083364394
SGD Classifier,0.658465991316932,0.9852327840860767,0.8255380083364394
SGD Classifier,0.6589483839845635,0.9854835992353118,0.8255380083364394
SGD Classifier,0.6603955619874577,0.9859852295337818,0.8255380083364394
SGD Classifier,0.6623251326579837,0.9862360446830167,0.8255380083364394
SGD Classifier,0.6626924987580726,0.9864760254845527,0.8255380083364394
SGD Classifier,0.6646795827123696,0.9867160062860885,0.8255380083364394
SGD Classifier,0.6671490593342981,0.9872176365845585,0.8255380083364394
SGD Classifier,0.669150521609538,0.9874576173860944,0.8255380083364394
SGD Classifier,0.6701440635866865,0.9876975981876303,0.8255380083364394
SGD Classifier,0.6711376055638351,0.9879375789891661,0.8255380083364394
SGD Classifier,0.6716343765524093,0.9881775597907021,0.8255380083364394
SGD Classifier,0.6741182314952807,0.9884175405922379,0.8255380083364394
SGD Classifier,0.676602086438152,0.9886575213937738,0.8255380083364394
SGD Classifier,0.678589170392449,0.9888975021953096,0.8255380083364394
SGD Classifier,0.6815697963238947,0.9893774637983815,0.8255380083364394
SGD Classifier,0.6835568802781917,0.9896174445999173,0.8255380083364394
SGD Classifier,0.6850471932439146,0.989857425401453,0.8255380083364394
SGD Classifier,0.6870342771982116,0.990097406202989,0.8255380083364394
SGD Classifier,0.6885245901639344,0.990337387004525,0.8255380083364394
SGD Classifier,0.6920019870839543,0.9905773678060608,0.8255380083364394
SGD Classifier,0.6924987580725286,0.9908173486075967,0.8255380083364394
SGD Classifier,0.6934923000496771,0.9910573294091325,0.8255380083364394
SGD Classifier,0.6944858420268256,0.9912973102106685,0.8255380083364394
SGD Classifier,0.6974664679582713,0.9917772718137402,0.8255380083364394
SGD Classifier,0.698956780923994,0.9920172526152761,0.8255380083364394
SGD Classifier,0.7009438648782911,0.9922572334168119,0.8255380083364394
SGD Classifier,0.7047756874095513,0.992508048566047,0.8255380083364394
SGD Classifier,0.7069051167411823,0.9927480293675829,0.8255380083364394
SGD Classifier,0.7076700434153401,0.9929988445168179,0.8255380083364394
SGD Classifier,0.7093889716840537,0.9932388253183536,0.8255380083364394
SGD Classifier,0.7213114754098361,0.9934788061198896,0.8255380083364394
SGD Classifier,0.7231066087795466,0.9937296212691247,0.8255380083364394
SGD Classifier,0.7260009647853353,0.9939804364183598,0.8255380083364394
SGD Classifier,0.7424023154848046,0.9942312515675947,0.8255380083364394
SGD Classifier,0.7916063675832128,0.9944820667168296,0.8255380083364394
SGD Classifier,0.7983598649300531,0.9947328818660647,0.8255380083364394
SGD Classifier,0.8316449589966233,0.9949836970152998,0.8255380083364394
SGD Classifier,0.8432223830197781,0.9952345121645347,0.8255380083364394
SGD Classifier,0.848528702363724,0.9954853273137697,0.8255380083364394
SGD Classifier,0.8605885190545104,0.9957361424630048,0.8255380083364394
SGD Classifier,0.8721659430776653,0.9959869576122399,0.8255380083364394
SGD Classifier,0.8745779064158224,0.9962377727614747,0.8255380083364394
SGD Classifier,0.8798842257597684,0.9964885879107098,0.8255380083364394
SGD Classifier,0.8847081524360829,0.9967394030599448,0.8255380083364394
SGD Classifier,0.8919440424505547,0.9969902182091799,0.8255380083364394
SGD Classifier,0.8938736131210806,0.9972410333584149,0.8255380083364394
SGD Classifier,0.8967679691268693,0.9982442939553549,0.8255380083364394
SGD Classifier,0.8972503617945007,0.9992475545522949,0.8255380083364394
SGD Classifier,0.8982151471297636,0.9994983697015299,0.8255380083364394
SGD Classifier,0.8986975397973951,0.999749184850765,0.8255380083364394
SGD Classifier,0.899662325132658,1.0,0.8255380083364394
SGD Classifier,1.0,1.0,0.8255380083364394
